A,Year,Month,Day,'TEMPERATURE_x, AIR AVERAGE (deg f),'TEMPERATURE_y, AIR MINIMUM (deg f),'TEMPERATURE, AIR MAXIMUM (deg f),rain
2775,2015,9,10,0,85,0,72,0,95,0.91
2776,2015,9,11,0,82,0,75,0,93,0.91
2777,2015,9,12,0,81,0,73,0,92,0.91
2778,2015,9,13,0,78,0,70,0,87,0.91
2779,2015,9,14,0,73,0,66,0,82,0.91
2780,2015,9,15,0,71,0,66,0,79,0.91
2781,2015,9,16,0,68,0,61,0,77,0.91
2782,2015,9,17,0,69,0,60,0,79,0.91
2783,2015,9,18,0,73,0,62,0,87,0.91
2784,2015,9,19,0,76,0,67,0,88,0.91
2785,2015,9,20,0,87,0,69,0,104,0.91
2786,2015,9,21,0,75,0,70,0,82,0.91
2787,2015,9,22,0,72,0,66,0,83,0.91
2788,2015,9,23,0,74,0,63,0,88,0.91
2789,2015,9,24,0,77,0,67,0,91,0.91
2790,2015,9,25,0,78,0,65,0,94,0.91
2791,2015,9,26,0,78,0,69,0,92,0.91
2792,2015,9,27,0,76,0,64,0,90,0.91
2793,2015,9,28,0,76,0,65,0,90,0.91
2794,2015,9,29,0,74,0,63,0,86,0.91
2795,2015,9,30,0,75,0,65,0,87,0.91
2796,2015,10,1,0,73,0,65,0,87,0.64
2797,2015,10,2,0,70,0,62,0,80,0.64
2798,2015,10,3,0,70,0,63,0,80,0.64
2799,2015,10,4,0,64,0,58,0,67,0.64
2800,2015,10,5,0,64,0,57,0,74,0.64
2801,2015,10,6,0,67,0,58,0,77,0.64
2802,2015,10,7,0,70,0,60,0,81,0.64
2803,2015,10,8,0,76,0,64,0,92,0.64
2804,2015,10,9,0,86,0,70,0,103,0.64
2805,2015,10,10,0,88,0,79,0,99,0.64
2806,2015,10,11,0,85,0,73,0,98,0.64
2807,2015,10,12,0,82,0,74,0,93,0.64
2808,2015,10,13,0,79,0,72,0,87,0.64
2809,2015,10,14,0,77,0,69,0,87,0.64
2810,2015,10,15,0,71,0,68,0,79,0.64
2811,2015,10,16,0,70,0,67,0,75,0.64
2812,2015,10,17,0,71,0,66,0,82,0.64
2813,2015,10,18,0,69,0,64,0,75,0.64
2814,2015,10,19,0,66,0,62,0,74,0.64
2815,2015,10,20,0,66,0,58,0,75,0.64
2816,2015,10,21,0,68,0,59,0,78,0.64
2817,2015,10,22,0,67,0,60,0,79,0.64
2818,2015,10,23,0,70,0,58,0,84,0.64
2819,2015,10,24,0,78,0,67,0,89,0.64
2820,2015,10,25,0,74,0,66,0,84,0.64
2821,2015,10,26,0,75,0,66,0,89,0.64
2822,2015,10,27,0,73,0,65,0,84,0.64
2823,2015,10,28,0,69,0,62,0,81,0.64
2824,2015,10,29,0,70,0,60,0,80,0.64
2825,2015,10,30,0,76,0,68,0,86,0.64
2826,2015,10,31,0,75,0,66,0,88,0.64
2827,2015,11,1,0,72,0,62,0,84,0.53
2828,2015,11,2,0,62,0,55,0,72,0.53
2829,2015,11,3,0,57,0,51,0,65,0.53
2830,2015,11,4,0,56,0,49,0,67,0.53
2831,2015,11,5,0,60,0,50,0,71,0.53
2832,2015,11,6,0,67,0,57,0,78,0.53
2833,2015,11,7,0,69,0,59,0,80,0.53
2834,2015,11,8,0,63,0,55,0,77,0.53
2835,2015,11,9,0,58,0,52,0,67,0.53
2836,2015,11,10,0,56,0,50,0,64,0.53
2837,2015,11,11,0,61,0,50,0,76,0.53
2838,2015,11,12,0,65,0,55,0,75,0.53
2839,2015,11,13,0,66,0,59,0,78,0.53
2840,2015,11,14,0,64,0,57,0,77,0.53
2841,2015,11,15,0,59,0,51,0,67,0.53
2842,2015,11,16,0,54,0,48,0,63,0.53
2843,2015,11,17,0,60,0,51,0,70,0.53
2844,2015,11,18,0,64,0,55,0,78,0.53
2845,2015,11,19,0,71,0,61,0,84,0.53
2846,2015,11,20,0,73,0,65,0,85,0.53
2847,2015,11,21,0,78,0,71,0,88,0.53
2848,2015,11,22,0,75,0,65,0,86,0.53
2849,2015,11,23,0,67,0,57,0,80,0.53
2850,2015,11,24,0,60,0,55,0,68,0.53
2851,2015,11,25,0,53,0,50,0,60,0.53
2852,2015,11,26,0,52,0,48,0,61,0.53
2853,2015,11,27,0,49,0,45,0,56,0.53
2854,2015,11,28,0,54,0,46,0,63,0.53
2855,2015,11,29,0,56,0,48,0,65,0.53
2856,2015,11,30,0,55,0,46,0,68,0.53
2857,2015,12,1,0,58,0,48,0,69,1.5
2858,2015,12,2,0,66,0,56,0,78,1.5
2859,2015,12,3,0,64,0,53,0,75,1.5
2860,2015,12,4,0,56,0,51,0,65,1.5
2861,2015,12,5,0,64,0,52,0,76,1.5
2862,2015,12,6,0,68,0,60,0,79,1.5
2863,2015,12,7,0,68,0,60,0,81,1.5
2864,2015,12,8,0,69,0,62,0,82,1.5
2865,2015,12,9,0,65,0,57,0,77,1.5
2866,2015,12,10,0,58,0,50,0,66,1.5
2867,2015,12,11,0,54,0,44,0,59,1.5
2868,2015,12,12,0,52,0,43,0,63,1.5
2869,2015,12,13,0,55,0,47,0,64,1.5
2870,2015,12,14,0,49,0,42,0,57,1.5
2871,2015,12,15,0,51,0,43,0,59,1.5
2872,2015,12,16,0,51,0,44,0,62,1.5
2873,2015,12,17,0,54,0,44,0,66,1.5
2874,2015,12,18,0,59,0,50,0,72,1.5
2875,2015,12,19,0,55,0,49,0,64,1.5
2876,2015,12,20,0,51,0,45,0,59,1.5
2877,2015,12,21,0,53,0,45,0,62,1.5
2878,2015,12,22,0,57,0,52,0,59,1.5
2879,2015,12,23,0,56,0,50,0,63,1.5
2880,2015,12,24,0,53,0,48,0,61,1.5
2881,2015,12,25,0,50,0,46,0,58,1.5
2882,2015,12,26,0,53,0,47,0,59,1.5
2883,2015,12,27,0,50,0,42,0,61,1.5
2884,2015,12,28,0,47,0,40,0,55,1.5
2885,2015,12,29,0,49,0,43,0,59,1.5
2886,2015,12,30,0,51,0,43,0,62,1.5
2887,2015,12,31,0,55,0,47,0,65,1.5
2888,2016,1,1,0,55,0,49,0,65,2.79
2889,2016,1,2,0,54,0,47,0,66,2.79
2890,2016,1,3,0,54,0,48,0,61,2.79
2891,2016,1,4,0,58,0,53,0,67,2.79
2892,2016,1,5,0,53,0,50,0,56,2.79
2893,2016,1,6,0,51,0,47,0,56,2.79
2894,2016,1,7,0,50,0,45,0,55,2.79
2895,2016,1,8,0,49,0,42,0,59,2.79
2896,2016,1,9,0,52,0,45,0,58,2.79
2897,2016,1,10,0,53,0,49,0,61,2.79
2898,2016,1,11,0,56,0,49,0,64,2.79
2899,2016,1,12,0,56,0,48,0,67,2.79
2900,2016,1,13,0,54,0,45,0,66,2.79
2901,2016,1,14,0,54,0,46,0,63,2.79
2902,2016,1,15,0,54,0,49,0,63,2.79
2903,2016,1,16,0,56,0,49,0,66,2.79
2904,2016,1,17,0,58,0,51,0,70,2.79
2905,2016,1,18,0,56,0,51,0,64,2.79
2906,2016,1,19,0,57,0,50,0,65,2.79
2907,2016,1,20,0,58,0,49,0,68,2.79
2908,2016,1,21,0,60,0,46,0,75,2.79
2909,2016,1,22,0,59,0,50,0,71,2.79
2910,2016,1,23,0,55,0,49,0,65,2.79
2911,2016,1,24,0,54,0,48,0,63,2.79
2912,2016,1,25,0,58,0,49,0,70,2.79
2913,2016,1,26,0,63,0,57,0,72,2.79
2914,2016,1,27,0,62,0,54,0,72,2.79
2915,2016,1,28,0,60,0,53,0,74,2.79
2916,2016,1,29,0,59,0,53,0,70,2.79
2917,2016,1,30,0,56,0,52,0,62,2.79
2918,2016,1,31,0,52,0,48,0,55,2.79
2919,2016,2,1,0,48,0,42,0,57,0.27
2920,2016,2,2,0,48,0,40,0,59,0.27
2921,2016,2,3,0,53,0,43,0,64,0.27
2922,2016,2,4,0,59,0,47,0,71,0.27
2923,2016,2,5,0,66,0,59,0,76,0.27
2924,2016,2,6,0,69,0,60,0,79,0.27
2925,2016,2,7,0,75,0,66,0,83,0.27
2926,2016,2,8,0,77,0,71,0,86,0.27
2927,2016,2,9,0,77,0,68,0,89,0.27
2928,2016,2,10,0,73,0,65,0,88,0.27
2929,2016,2,11,0,72,0,64,0,86,0.27
2930,2016,2,12,0,69,0,60,0,84,0.27
2931,2016,2,13,0,65,0,55,0,76,0.27
2932,2016,2,14,0,70,0,57,0,83,0.27
2933,2016,2,15,0,77,0,68,0,90,0.27
2934,2016,2,16,0,75,0,62,0,90,0.27
2935,2016,2,17,0,64,0,54,0,77,0.27
2936,2016,2,18,0,57,0,51,0,69,0.27
2937,2016,2,19,0,57,0,49,0,67,0.27
2938,2016,2,20,0,59,0,49,0,70,0.27
2939,2016,2,21,0,61,0,52,0,74,0.27
2940,2016,2,22,0,65,0,53,0,77,0.27
2941,2016,2,23,0,71,0,59,0,81,0.27
2942,2016,2,24,0,69,0,60,0,81,0.27
2943,2016,2,25,0,68,0,59,0,82,0.27
2944,2016,2,26,0,65,0,54,0,80,0.27
2945,2016,2,27,0,61,0,49,0,76,0.27
2946,2016,2,28,0,61,0,51,0,75,0.27
2947,2016,2,29,0,62,0,50,0,80,0.27
2948,2016,3,1,0,62,0,51,0,80,1.28
2949,2016,3,2,0,60,0,48,0,75,1.28
2950,2016,3,3,0,59,0,50,0,72,1.28
2951,2016,3,4,0,58,0,50,0,71,1.28
2952,2016,3,5,0,60,0,55,0,68,1.28
2953,2016,3,6,0,57,0,52,0,64,1.28
2954,2016,3,7,0,50,0,45,0,56,1.28
2955,2016,3,8,0,55,0,43,0,69,1.28
2956,2016,3,9,0,60,0,48,0,71,1.28
2957,2016,3,10,0,63,0,54,0,75,1.28
2958,2016,3,11,0,55,0,50,0,67,1.28
2959,2016,3,12,0,54,0,48,0,62,1.28
2960,2016,3,13,0,56,0,46,0,65,1.28
2961,2016,3,14,0,58,0,53,0,66,1.28
2962,2016,3,15,0,61,0,50,0,75,1.28
2963,2016,3,16,0,70,0,58,0,85,1.28
2964,2016,3,17,0,65,0,54,0,78,1.28
2965,2016,3,18,0,60,0,51,0,74,1.28
2966,2016,3,19,0,58,0,50,0,72,1.28
2967,2016,3,20,0,57,0,48,0,73,1.28
2968,2016,3,21,0,58,0,50,0,70,1.28
2969,2016,3,22,0,58,0,51,0,67,1.28
2970,2016,3,23,0,61,0,48,0,75,1.28
2971,2016,3,24,0,67,0,57,0,79,1.28
2972,2016,3,25,0,63,0,52,0,79,1.28
2973,2016,3,26,0,60,0,50,0,72,1.28
2974,2016,3,27,0,60,0,51,0,71,1.28
2975,2016,3,28,0,55,0,50,0,60,1.28
2976,2016,3,29,0,54,0,46,0,63,1.28
2977,2016,3,30,0,53,0,45,0,62,1.28
2978,2016,3,31,0,57,0,45,0,70,1.28
2979,2016,4,1,0,59,0,47,0,70,0.29
2980,2016,4,2,0,65,0,52,0,82,0.29
2981,2016,4,3,0,66,0,53,0,80,0.29
2982,2016,4,4,0,66,0,53,0,80,0.29
2983,2016,4,5,0,68,0,56,0,85,0.29
2984,2016,4,6,0,65,0,56,0,79,0.29
2985,2016,4,7,0,59,0,55,0,64,0.29
2986,2016,4,8,0,57,0,54,0,61,0.29
2987,2016,4,9,0,59,0,53,0,64,0.29
2988,2016,4,10,0,58,0,53,0,65,0.29
2989,2016,4,11,0,60,0,51,0,71,0.29
2990,2016,4,12,0,60,0,52,0,71,0.29
2991,2016,4,13,0,60,0,52,0,71,0.29
2992,2016,4,14,0,59,0,51,0,70,0.29
2993,2016,4,15,0,62,0,48,0,71,0.29
2994,2016,4,16,0,72,0,61,0,85,0.29
2995,2016,4,17,0,73,0,60,0,89,0.29
2996,2016,4,18,0,76,0,63,0,88,0.29
2997,2016,4,19,0,76,0,65,0,91,0.29
2998,2016,4,20,0,74,0,62,0,89,0.29
2999,2016,4,21,0,68,0,56,0,81,0.29
3000,2016,4,22,0,61,0,52,0,73,0.29
3001,2016,4,23,0,62,0,53,0,72,0.29
3002,2016,4,24,0,61,0,52,0,73,0.29
3003,2016,4,25,0,56,0,47,0,65,0.29
3004,2016,4,26,0,58,0,47,0,68,0.29
3005,2016,4,27,0,59,0,49,0,69,0.29
3006,2016,4,28,0,56,0,49,0,65,0.29
3007,2016,4,29,0,58,0,47,0,68,0.29
3008,2016,4,30,0,58,0,52,0,69,0.29
3009,2016,5,1,0,59,0,50,0,71,0.16
3010,2016,5,2,0,64,0,51,0,82,0.16
3011,2016,5,3,0,63,0,52,0,78,0.16
3012,2016,5,4,0,59,0,54,0,70,0.16
3013,2016,5,5,0,59,0,54,0,65,0.16
3014,2016,5,6,0,57,0,52,0,64,0.16
3015,2016,5,7,0,59,0,52,0,67,0.16
3016,2016,5,8,0,60,0,51,0,69,0.16
3017,2016,5,9,0,60,0,51,0,69,0.16
3018,2016,5,10,0,61,0,54,0,72,0.16
3019,2016,5,11,0,65,0,56,0,81,0.16
3020,2016,5,12,0,62,0,54,0,75,0.16
3021,2016,5,13,0,62,0,54,0,75,0.16
3022,2016,5,14,0,61,0,57,0,69,0.16
3023,2016,5,15,0,62,0,57,0,69,0.16
3024,2016,5,16,0,60,0,57,0,64,0.16
3025,2016,5,17,0,61,0,58,0,67,0.16
3026,2016,5,18,0,65,0,58,0,75,0.16
3027,2016,5,19,0,63,0,57,0,72,0.16
3028,2016,5,20,0,60,0,56,0,67,0.16
3029,2016,5,21,0,59,0,51,0,65,0.16
3030,2016,5,22,0,59,0,48,0,72,0.16
3031,2016,5,23,0,59,0,50,0,68,0.16
3032,2016,5,24,0,60,0,54,0,68,0.16
3033,2016,5,25,0,60,0,52,0,70,0.16
3034,2016,5,26,0,61,0,51,0,70,0.16
3035,2016,5,27,0,63,0,57,0,73,0.16
3036,2016,5,28,0,61,0,55,0,73,0.16
3037,2016,5,29,0,61,0,57,0,68,0.16
3038,2016,5,30,0,64,0,55,0,74,0.16
3039,2016,5,31,0,62,0,55,0,72,0.16
3040,2016,6,1,0,64,0,58,0,75,0.03
3041,2016,6,2,0,70,0,58,0,87,0.03
3042,2016,6,3,0,69,0,55,0,94,0.03
3043,2016,6,4,0,67,0,55,0,84,0.03
3044,2016,6,5,0,64,0,54,0,77,0.03
3045,2016,6,6,0,63,0,55,0,76,0.03
3046,2016,6,7,0,64,0,58,0,75,0.03
3047,2016,6,8,0,65,0,59,0,77,0.03
3048,2016,6,9,0,64,0,59,0,74,0.03
3049,2016,6,10,0,65,0,59,0,77,0.03
3050,2016,6,11,0,62,0,59,0,66,0.03
3051,2016,6,12,0,62,0,58,0,71,0.03
3052,2016,6,13,0,63,0,58,0,75,0.03
3053,2016,6,14,0,62,0,58,0,74,0.03
3054,2016,6,15,0,64,0,59,0,73,0.03
3055,2016,6,16,0,67,0,54,0,79,0.03
3056,2016,6,17,0,75,0,60,0,89,0.03
3057,2016,6,18,0,80,0,63,0,97,0.03
3058,2016,6,19,0,90,0,74,0,108,0.03
3059,2016,6,20,0,88,0,67,0,110,0.03
3060,2016,6,21,0,75,0,64,0,85,0.03
3061,2016,6,22,0,71,0,59,0,85,0.03
3062,2016,6,23,0,69,0,61,0,80,0.03
3063,2016,6,24,0,67,0,60,0,77,0.03
3064,2016,6,25,0,67,0,59,0,79,0.03
3065,2016,6,26,0,70,0,59,0,82,0.03
3066,2016,6,27,0,73,0,62,0,90,0.03
3067,2016,6,28,0,72,0,61,0,87,0.03
3068,2016,6,29,0,72,0,62,0,84,0.03
3069,2016,6,30,0,70,0,64,0,81,0.03
3070,2016,9,1,0,68,0,61,0,81,0.03
3071,2016,9,2,0,68,0,61,0,79,0.03
3072,2016,9,3,0,66,0,60,0,75,0.03
3073,2016,9,4,0,66,0,60,0,75,0.03
3074,2016,9,5,0,66,0,60,0,74,0.03
3075,2016,9,6,0,68,0,58,0,81,0.03
3076,2016,9,7,0,66,0,58,0,77,0.03
3077,2016,9,8,0,68,0,61,0,77,0.03
3078,2016,9,9,0,70,0,59,0,86,0.03
3079,2016,9,10,0,70,0,59,0,86,0.03
3080,2016,9,11,0,67,0,58,0,83,0.03
3081,2016,9,12,0,65,0,61,0,74,0.03
3082,2016,9,13,0,63,0,58,0,71,0.03
3083,2016,9,14,0,66,0,55,0,79,0.03
3084,2016,9,15,0,65,0,56,0,78,0.03
3085,2016,9,16,0,65,0,55,0,79,0.03
3086,2016,9,17,0,69,0,57,0,87,0.03
3087,2016,9,18,0,73,0,62,0,97,0.03
3088,2016,9,19,0,79,0,67,0,95,0.03
3089,2016,9,20,0,75,0,69,0,81,0.03
3090,2016,9,21,0,74,0,64,0,85,0.03
3091,2016,9,22,0,66,0,56,0,75,0.03
3092,2016,9,23,0,66,0,53,0,77,0.03
3093,2016,9,24,0,77,0,65,0,90,0.03
3094,2016,9,25,0,85,0,68,0,101,0.03
3095,2016,9,26,0,89,0,78,0,102,0.03
3096,2016,9,27,0,82,0,70,0,92,0.03
3097,2016,9,28,0,80,0,70,0,92,0.03
3098,2016,9,29,0,79,0,70,0,92,0.03
3099,2016,9,30,0,78,0,67,0,90,0.03
3100,2016,10,1,0,71,0,61,0,85,0.3
3101,2016,10,2,0,65,0,57,0,76,0.3
3102,2016,10,3,0,64,0,55,0,74,0.3
3103,2016,10,4,0,64,0,56,0,75,0.3
3104,2016,10,5,0,63,0,55,0,73,0.3
3105,2016,10,6,0,69,0,56,0,85,0.3
3106,2016,10,7,0,75,0,62,0,92,0.3
3107,2016,10,8,0,77,0,69,0,91,0.3
3108,2016,10,9,0,78,0,67,0,93,0.3
3109,2016,10,10,0,73,0,61,0,88,0.3
3110,2016,10,11,0,62,0,55,0,73,0.3
3111,2016,10,12,0,61,0,54,0,72,0.3
3112,2016,10,13,0,63,0,52,0,78,0.3
3113,2016,10,14,0,62,0,53,0,77,0.3
3114,2016,10,15,0,64,0,54,0,75,0.3
3115,2016,10,16,0,66,0,60,0,78,0.3
3116,2016,10,17,0,62,0,57,0,71,0.3
3117,2016,10,18,0,64,0,55,0,76,0.3
3118,2016,10,19,0,75,0,59,0,88,0.3
3119,2016,10,20,0,84,0,75,0,97,0.3
3120,2016,10,21,0,79,0,68,0,92,0.3
3121,2016,10,22,0,73,0,65,0,84,0.3
3122,2016,10,23,0,67,0,62,0,72,0.3
3123,2016,10,24,0,64,0,60,0,70,0.3
3124,2016,10,25,0,64,0,55,0,76,0.3
3125,2016,10,26,0,67,0,57,0,78,0.3
3126,2016,10,27,0,69,0,61,0,79,0.3
3127,2016,10,28,0,69,0,61,0,78,0.3
3128,2016,10,29,0,73,0,63,0,84,0.3
3129,2016,10,30,0,64,0,60,0,69,0.3
3130,2016,10,31,0,60,0,53,0,70,0.3
3131,2016,11,1,0,59,0,52,0,69,1.42
3132,2016,11,2,0,68,0,54,0,83,1.42
3133,2016,11,3,0,73,0,66,0,83,1.42
3134,2016,11,4,0,71,0,64,0,82,1.42
3135,2016,11,5,0,69,0,56,0,82,1.42
3136,2016,11,6,0,62,0,53,0,80,1.42
3137,2016,11,7,0,68,0,56,0,82,1.42
3138,2016,11,8,0,80,0,67,0,92,1.42
3139,2016,11,9,0,84,0,77,0,93,1.42
3140,2016,11,10,0,80,0,70,0,90,1.42
3141,2016,11,11,0,75,0,63,0,87,1.42
3142,2016,11,12,0,73,0,65,0,85,1.42
3143,2016,11,13,0,76,0,68,0,87,1.42
3144,2016,11,14,0,75,0,67,0,89,1.42
3145,2016,11,15,0,68,0,55,0,85,1.42
3146,2016,11,16,0,60,0,54,0,69,1.42
3147,2016,11,17,0,61,0,51,0,71,1.42
3148,2016,11,18,0,66,0,57,0,77,1.42
3149,2016,11,19,0,64,0,56,0,74,1.42
3150,2016,11,20,0,59,0,54,0,68,1.42
3151,2016,11,21,0,57,0,52,0,64,1.42
3152,2016,11,22,0,58,0,50,0,69,1.42
3153,2016,11,23,0,59,0,51,0,70,1.42
3154,2016,11,24,0,69,0,58,0,80,1.42
3155,2016,11,25,0,64,0,55,0,77,1.42
3156,2016,11,26,0,53,0,48,0,62,1.42
3157,2016,11,27,0,52,0,47,0,57,1.42
3158,2016,11,28,0,53,0,47,0,62,1.42
3159,2016,11,29,0,58,0,49,0,69,1.42
3160,2016,11,30,0,56,0,48,0,67,1.42
3161,2016,12,1,0,55,0,48,0,65,5.35
3162,2016,12,2,0,57,0,49,0,62,5.35
3163,2016,12,3,0,58,0,52,0,68,5.35
3164,2016,12,4,0,61,0,52,0,75,5.35
3165,2016,12,5,0,55,0,50,0,65,5.35
3166,2016,12,6,0,55,0,50,0,61,5.35
3167,2016,12,7,0,54,0,48,0,63,5.35
3168,2016,12,8,0,56,0,49,0,67,5.35
3169,2016,12,9,0,56,0,50,0,66,5.35
3170,2016,12,10,0,57,0,51,0,64,5.35
3171,2016,12,11,0,59,0,56,0,67,5.35
3172,2016,12,12,0,59,0,54,0,66,5.35
3173,2016,12,13,0,58,0,54,0,68,5.35
3174,2016,12,14,0,61,0,53,0,74,5.35
3175,2016,12,15,0,58,0,54,0,65,5.35
3176,2016,12,16,0,54,0,48,0,60,5.35
3177,2016,12,17,0,48,0,39,0,58,5.35
3178,2016,12,18,0,55,0,44,0,65,5.35
3179,2016,12,19,0,62,0,55,0,71,5.35
3180,2016,12,20,0,68,0,58,0,78,5.35
3181,2016,12,21,0,62,0,55,0,68,5.35
3182,2016,12,22,0,57,0,54,0,60,5.35
3183,2016,12,23,0,55,0,51,0,58,5.35
3184,2016,12,24,0,49,0,42,0,53,5.35
3185,2016,12,25,0,47,0,39,0,55,5.35
3186,2016,12,26,0,54,0,45,0,61,5.35
3187,2016,12,27,0,61,0,52,0,72,5.35
3188,2016,12,28,0,67,0,58,0,77,5.35
3189,2016,12,29,0,70,0,59,0,80,5.35
3190,2016,12,30,0,56,0,51,0,63,5.35
3191,2016,12,31,0,51,0,44,0,53,5.35
3192,2017,1,1,0,49,0,42,0,57,9.07
3193,2017,1,2,0,50,0,46,0,56,9.07
3194,2017,1,3,0,51,0,46,0,58,9.07
3195,2017,1,4,0,54,0,47,0,64,9.07
3196,2017,1,5,0,55,0,52,0,59,9.07
3197,2017,1,6,0,54,0,47,0,63,9.07
3198,2017,1,7,0,61,0,52,0,69,9.07
3199,2017,1,8,0,65,0,58,0,77,9.07
3200,2017,1,9,0,56,0,52,0,60,9.07
3201,2017,1,10,0,53,0,48,0,58,9.07
3202,2017,1,11,0,55,0,49,0,61,9.07
3203,2017,1,12,0,52,0,50,0,55,9.07
3204,2017,1,13,0,52,0,49,0,59,9.07
3205,2017,1,14,0,55,0,47,0,67,9.07
3206,2017,1,15,0,54,0,46,0,64,9.07
3207,2017,1,16,0,55,0,49,0,66,9.07
3208,2017,1,17,0,54,0,47,0,64,9.07
3209,2017,1,18,0,52,0,45,0,61,9.07
3210,2017,1,19,0,54,0,49,0,59,9.07
3211,2017,1,20,0,51,0,48,0,55,9.07
3212,2017,1,21,0,50,0,47,0,57,9.07
3213,2017,1,22,0,52,0,48,0,55,9.07
3214,2017,1,23,0,48,0,44,0,53,9.07
3215,2017,1,24,0,46,0,40,0,55,9.07
3216,2017,1,25,0,48,0,41,0,57,9.07
3217,2017,1,26,0,52,0,42,0,62,9.07
3218,2017,1,27,0,55,0,50,0,61,9.07
3219,2017,1,28,0,64,0,55,0,76,9.07
3220,2017,1,29,0,69,0,57,0,79,9.07
3221,2017,1,30,0,67,0,59,0,79,9.07
3222,2017,1,31,0,62,0,55,0,73,9.07
3223,2017,2,1,0,55,0,45,0,72,3.78
3224,2017,2,2,0,55,0,47,0,67,3.78
3226,2017,2,4,0,56,0,49,0,65,3.78
3227,2017,2,5,0,51,0,45,0,57,3.78
3228,2017,2,6,0,54,0,50,0,57,3.78
3229,2017,2,7,0,59,0,56,0,65,3.78
3230,2017,2,8,0,61,0,56,0,72,3.78
3231,2017,2,9,0,63,0,54,0,76,3.78
3232,2017,2,10,0,56,0,51,0,61,3.78
3233,2017,2,11,0,55,0,48,0,62,3.78
3234,2017,2,12,0,61,0,48,0,72,3.78
3235,2017,2,13,0,61,0,55,0,70,3.78
3236,2017,2,14,0,57,0,51,0,68,3.78
3237,2017,2,15,0,63,0,52,0,77,3.78
3238,2017,2,16,0,59,0,52,0,69,3.78
3239,2017,2,17,0,53,0,49,0,57,3.78
3240,2017,2,18,0,52,0,49,0,56,3.78
3241,2017,2,19,0,52,0,50,0,56,3.78
3242,2017,2,20,0,56,0,50,0,66,3.78
3243,2017,2,21,0,60,0,54,0,69,3.78
3244,2017,2,22,0,54,0,47,0,61,3.78
3245,2017,2,23,0,49,0,41,0,58,3.78
3246,2017,2,24,0,49,0,40,0,60,3.78
3247,2017,2,25,0,51,0,42,0,60,3.78
3248,2017,2,26,0,50,0,46,0,55,3.78
3249,2017,2,27,0,51,0,46,0,56,3.78
3250,2017,2,28,0,53,0,46,0,61,3.78
3251,2017,3,1,0,61,0,46,0,73,0.15
3252,2017,3,2,0,67,0,60,0,78,0.15
3253,2017,3,3,0,66,0,54,0,79,0.15
3254,2017,3,4,0,57,0,50,0,65,0.15
3255,2017,3,5,0,52,0,45,0,60,0.15
3256,2017,3,6,0,50,0,40,0,61,0.15
3257,2017,3,7,0,60,0,48,0,74,0.15
3258,2017,3,8,0,68,0,56,0,79,0.15
3259,2017,3,9,0,69,0,60,0,83,0.15
3260,2017,3,10,0,68,0,59,0,80,0.15
3261,2017,3,11,0,65,0,54,0,76,0.15
3262,2017,3,12,0,64,0,51,0,83,0.15
3263,2017,3,13,0,65,0,48,0,81,0.15
3264,2017,3,14,0,73,0,64,0,88,0.15
3265,2017,3,15,0,71,0,57,0,85,0.15
3266,2017,3,16,0,63,0,54,0,74,0.15
3267,2017,3,17,0,62,0,51,0,79,0.15
3268,2017,3,18,0,59,0,48,0,76,0.15
3269,2017,3,19,0,59,0,48,0,74,0.15
3270,2017,3,20,0,57,0,52,0,67,0.15
3271,2017,3,21,0,58,0,50,0,67,0.15
3272,2017,3,22,0,58,0,52,0,65,0.15
3273,2017,3,23,0,56,0,48,0,65,0.15
3274,2017,3,24,0,57,0,47,0,69,0.15
3275,2017,3,25,0,57,0,48,0,67,0.15
3276,2017,3,26,0,57,0,50,0,68,0.15
3277,2017,3,27,0,57,0,50,0,67,0.15
3278,2017,3,28,0,60,0,48,0,73,0.15
3279,2017,3,29,0,68,0,55,0,81,0.15
3280,2017,3,30,0,61,0,52,0,73,0.15
3281,2017,3,31,0,57,0,47,0,66,0.15
3282,2017,4,1,0,60,0,48,0,73,0.01
3283,2017,4,2,0,62,0,52,0,74,0.01
3284,2017,4,3,0,56,0,49,0,66,0.01
3285,2017,4,4,0,60,0,52,0,73,0.01
3286,2017,4,5,0,67,0,53,0,83,0.01
3287,2017,4,6,0,62,0,50,0,80,0.01
3288,2017,4,7,0,59,0,48,0,71,0.01
3289,2017,4,8,0,57,0,48,0,68,0.01
3290,2017,4,9,0,57,0,45,0,70,0.01
3291,2017,4,10,0,62,0,49,0,76,0.01
3292,2017,4,11,0,61,0,51,0,76,0.01
3293,2017,4,12,0,61,0,50,0,73,0.01
3294,2017,4,13,0,60,0,51,0,70,0.01
3295,2017,4,14,0,57,0,46,0,67,0.01
3296,2017,4,15,0,62,0,51,0,74,0.01
3297,2017,4,16,0,63,0,53,0,76,0.01
3298,2017,4,17,0,64,0,51,0,78,0.01
3299,2017,4,18,0,64,0,56,0,75,0.01
3300,2017,4,19,0,63,0,54,0,74,0.01
3301,2017,4,20,0,63,0,52,0,75,0.01
3302,2017,4,21,0,70,0,55,0,89,0.01
3303,2017,4,22,0,73,0,60,0,91,0.01
3304,2017,4,23,0,63,0,54,0,75,0.01
3305,2017,4,24,0,60,0,52,0,68,0.01
3306,2017,4,25,0,61,0,53,0,71,0.01
3307,2017,4,26,0,63,0,53,0,75,0.01
3308,2017,4,27,0,62,0,53,0,72,0.01
3309,2017,4,28,0,65,0,53,0,77,0.01
