,Year,Month,Day,'TEMPERATURE_x, AIR AVERAGE (deg f)','TEMPERATURE_y, AIR MINIMUM (deg f)','TEMPERATURE, AIR MAXIMUM (deg f)',Rain
2706,2015,10,2,0,69,0,61,0,79,0.47
2707,2015,10,3,0,69,0,61,0,80,0.47
2708,2015,10,4,0,59,0,56,0,62,0.47
2709,2015,10,5,0,61,0,56,0,69,0.47
2710,2015,10,6,0,65,0,58,0,76,0.47
2711,2015,10,7,0,71,0,63,0,82,0.47
2712,2015,10,8,0,82,0,72,0,91,0.47
2713,2015,10,9,0,88,0,82,0,95,0.47
2714,2015,10,10,0,87,0,80,0,97,0.47
2715,2015,10,11,0,86,0,79,0,96,0.47
2716,2015,10,12,0,82,0,78,0,87,0.47
2717,2015,10,13,0,78,0,71,0,88,0.47
2718,2015,10,14,0,76,0,69,0,86,0.47
2719,2015,10,15,0,68,0,64,0,75,0.47
2720,2015,10,16,0,66,0,63,0,72,0.47
2721,2015,10,17,0,68,0,64,0,78,0.47
2722,2015,10,18,0,65,0,61,0,73,0.47
2723,2015,10,19,0,63,0,59,0,71,0.47
2724,2015,10,20,0,66,0,58,0,77,0.47
2725,2015,10,21,0,70,0,62,0,80,0.47
2726,2015,10,22,0,66,0,59,0,77,0.47
2727,2015,10,23,0,72,0,59,0,84,0.47
2728,2015,10,24,0,78,0,73,0,87,0.47
2729,2015,10,25,0,76,0,69,0,84,0.47
2730,2015,10,26,0,77,0,69,0,87,0.47
2731,2015,10,27,0,74,0,68,0,85,0.47
2732,2015,10,28,0,69,0,63,0,79,0.47
2733,2015,10,29,0,69,0,60,0,81,0.47
2734,2015,10,30,0,73,0,65,0,81,0.47
2735,2015,10,31,0,78,0,73,0,87,0.47
2736,2015,11,1,0,74,0,66,0,83,0.13
2737,2015,11,2,0,60,0,51,0,70,0.13
2738,2015,11,3,0,54,0,49,0,62,0.13
2739,2015,11,4,0,56,0,50,0,65,0.13
2740,2015,11,5,0,59,0,51,0,68,0.13
2741,2015,11,6,0,63,0,57,0,69,0.13
2742,2015,11,7,0,66,0,62,0,73,0.13
2743,2015,11,8,0,64,0,55,0,75,0.13
2744,2015,11,9,0,56,0,52,0,62,0.13
2745,2015,11,10,0,55,0,48,0,63,0.13
2746,2015,11,11,0,60,0,51,0,68,0.13
2747,2015,11,12,0,65,0,59,0,73,0.13
2748,2015,11,13,0,69,0,64,0,77,0.13
2749,2015,11,14,0,67,0,61,0,76,0.13
2750,2015,11,15,0,55,0,47,0,64,0.13
2751,2015,11,16,0,52,0,44,0,61,0.13
2752,2015,11,17,0,60,0,52,0,72,0.13
2753,2015,11,18,0,68,0,59,0,76,0.13
2754,2015,11,19,0,74,0,69,0,81,0.13
2755,2015,11,20,0,76,0,71,0,82,0.13
2756,2015,11,21,0,73,0,69,0,80,0.13
2757,2015,11,22,0,74,0,68,0,83,0.13
2758,2015,11,23,0,69,0,61,0,78,0.13
2759,2015,11,24,0,58,0,52,0,66,0.13
2760,2015,11,25,0,50,0,46,0,56,0.13
2761,2015,11,26,0,50,0,46,0,57,0.13
2762,2015,11,27,0,48,0,45,0,56,0.13
2763,2015,11,28,0,51,0,46,0,58,0.13
2764,2015,11,29,0,53,0,48,0,64,0.13
2765,2015,11,30,0,56,0,50,0,65,0.13
2766,2015,12,1,0,61,0,53,0,69,1.12
2767,2015,12,2,0,67,0,61,0,79,1.12
2768,2015,12,3,0,64,0,54,0,73,1.12
2769,2015,12,4,0,56,0,52,0,62,1.12
2770,2015,12,5,0,65,0,56,0,75,1.12
2771,2015,12,6,0,69,0,65,0,78,1.12
2772,2015,12,7,0,72,0,65,0,80,1.12
2773,2015,12,8,0,72,0,68,0,80,1.12
2774,2015,12,9,0,69,0,64,0,76,1.12
2775,2015,12,10,0,59,0,53,0,65,1.12
2776,2015,12,11,0,50,0,47,0,56,1.12
2777,2015,12,12,0,54,0,46,0,62,1.12
2778,2015,12,13,0,53,0,44,0,61,1.12
2779,2015,12,14,0,46,0,40,0,56,1.12
2780,2015,12,15,0,48,0,43,0,55,1.12
2781,2015,12,16,0,49,0,44,0,59,1.12
2782,2015,12,17,0,55,0,47,0,64,1.12
2783,2015,12,18,0,60,0,55,0,70,1.12
2784,2015,12,19,0,53,0,47,0,61,1.12
2785,2015,12,20,0,49,0,45,0,55,1.12
2786,2015,12,21,0,51,0,46,0,58,1.12
2787,2015,12,22,0,54,0,52,0,56,1.12
2788,2015,12,23,0,53,0,50,0,59,1.12
2789,2015,12,24,0,51,0,46,0,58,1.12
2790,2015,12,25,0,46,0,42,0,56,1.12
2791,2015,12,26,0,46,0,41,0,51,1.12
2792,2015,12,27,0,49,0,44,0,62,1.12
2793,2015,12,28,0,45,0,41,0,51,1.12
2794,2015,12,29,0,48,0,42,0,59,1.12
2795,2015,12,30,0,51,0,46,0,61,1.12
2796,2015,12,31,0,51,0,47,0,56,1.12
2797,2016,1,1,0,52,0,46,0,60,2.78
2798,2016,1,2,0,54,0,51,0,61,2.78
2799,2016,1,3,0,54,0,51,0,58,2.78
2800,2016,1,4,0,55,0,51,0,63,2.78
2801,2016,1,5,0,50,0,46,0,52,2.78
2802,2016,1,6,0,47,0,43,0,49,2.78
2803,2016,1,7,0,46,0,43,0,51,2.78
2804,2016,1,8,0,48,0,43,0,56,2.78
2805,2016,1,9,0,49,0,46,0,54,2.78
2806,2016,1,10,0,50,0,45,0,56,2.78
2807,2016,1,11,0,54,0,50,0,58,2.78
2808,2016,1,12,0,57,0,51,0,68,2.78
2809,2016,1,13,0,55,0,49,0,62,2.78
2810,2016,1,14,0,52,0,48,0,60,2.78
2811,2016,1,15,0,51,0,47,0,59,2.78
2812,2016,1,16,0,53,0,49,0,61,2.78
2813,2016,1,17,0,58,0,51,0,68,2.78
2814,2016,1,18,0,53,0,48,0,61,2.78
2815,2016,1,19,0,55,0,51,0,60,2.78
2816,2016,1,20,0,57,0,53,0,65,2.78
2817,2016,1,21,0,64,0,59,0,73,2.78
2818,2016,1,22,0,60,0,54,0,67,2.78
2819,2016,1,23,0,53,0,48,0,59,2.78
2820,2016,1,24,0,53,0,48,0,64,2.78
2821,2016,1,25,0,58,0,50,0,65,2.78
2822,2016,1,26,0,60,0,55,0,67,2.78
2823,2016,1,27,0,62,0,58,0,70,2.78
2824,2016,1,28,0,63,0,59,0,71,2.78
2825,2016,1,29,0,60,0,54,0,69,2.78
2826,2016,1,30,0,54,0,51,0,58,2.78
2827,2016,1,31,0,47,0,41,0,52,2.78
2828,2016,2,1,0,46,0,40,0,53,0.37
2829,2016,2,2,0,48,0,44,0,56,0.37
2830,2016,2,3,0,51,0,44,0,57,0.37
2831,2016,2,4,0,57,0,51,0,63,0.37
2832,2016,2,5,0,61,0,56,0,67,0.37
2833,2016,2,6,0,65,0,58,0,71,0.37
2834,2016,2,7,0,70,0,64,0,75,0.37
2835,2016,2,8,0,71,0,66,0,76,0.37
2836,2016,2,9,0,75,0,71,0,81,0.37
2837,2016,2,10,0,75,0,71,0,83,0.37
2838,2016,2,11,0,74,0,70,0,82,0.37
2839,2016,2,12,0,73,0,68,0,82,0.37
2840,2016,2,13,0,70,0,64,0,76,0.37
2841,2016,2,14,0,75,0,68,0,82,0.37
2842,2016,2,15,0,75,0,71,0,81,0.37
2843,2016,2,16,0,75,0,68,0,85,0.37
2844,2016,2,17,0,63,0,49,0,74,0.37
2845,2016,2,18,0,55,0,51,0,64,0.37
2846,2016,2,19,0,56,0,49,0,66,0.37
2847,2016,2,20,0,60,0,54,0,70,0.37
2848,2016,2,21,0,64,0,58,0,72,0.37
2849,2016,2,22,0,69,0,58,0,78,0.37
2850,2016,2,23,0,71,0,63,0,81,0.37
2851,2016,2,24,0,68,0,61,0,78,0.37
2852,2016,2,25,0,70,0,64,0,79,0.37
2853,2016,2,26,0,68,0,58,0,77,0.37
2854,2016,2,27,0,65,0,58,0,74,0.37
2855,2016,2,28,0,66,0,57,0,74,0.37
2856,2016,2,29,0,69,0,59,0,78,0.37
2857,2016,3,1,0,69,0,62,0,79,1.28
2858,2016,3,2,0,64,0,58,0,73,1.28
2859,2016,3,3,0,61,0,55,0,73,1.28
2860,2016,3,4,0,56,0,48,0,71,1.28
2861,2016,3,5,0,57,0,51,0,65,1.28
2862,2016,3,6,0,53,0,48,0,61,1.28
2863,2016,3,7,0,47,0,42,0,51,1.28
2864,2016,3,8,0,55,0,44,0,65,1.28
2865,2016,3,9,0,61,0,50,0,69,1.28
2866,2016,3,10,0,66,0,59,0,75,1.28
2867,2016,3,11,0,54,0,45,0,63,1.28
2868,2016,3,12,0,51,0,45,0,60,1.28
2869,2016,3,13,0,53,0,47,0,60,1.28
2870,2016,3,14,0,55,0,51,0,64,1.28
2871,2016,3,15,0,63,0,53,0,76,1.28
2872,2016,3,16,0,73,0,66,0,81,1.28
2873,2016,3,17,0,68,0,57,0,78,1.28
2874,2016,3,18,0,61,0,49,0,74,1.28
2875,2016,3,19,0,59,0,50,0,71,1.28
2876,2016,3,20,0,61,0,48,0,74,1.28
2877,2016,3,21,0,57,0,50,0,70,1.28
2878,2016,3,22,0,56,0,49,0,68,1.28
2879,2016,3,23,0,62,0,51,0,74,1.28
2880,2016,3,24,0,68,0,60,0,79,1.28
2881,2016,3,25,0,65,0,54,0,76,1.28
2882,2016,3,26,0,61,0,50,0,76,1.28
2883,2016,3,27,0,59,0,53,0,71,1.28
2884,2016,3,28,0,51,0,46,0,58,1.28
2885,2016,3,29,0,50,0,43,0,61,1.28
2886,2016,3,30,0,52,0,44,0,60,1.28
2887,2016,3,31,0,57,0,48,0,69,1.28
2888,2016,4,1,0,59,0,50,0,70,0.25
2889,2016,4,2,0,67,0,58,0,78,0.25
2890,2016,4,3,0,70,0,62,0,79,0.25
2891,2016,4,4,0,70,0,63,0,81,0.25
2892,2016,4,5,0,72,0,64,0,86,0.25
2893,2016,4,6,0,70,0,56,0,91,0.25
2894,2016,4,7,0,59,0,53,0,64,0.25
2895,2016,4,8,0,54,0,52,0,57,0.25
2896,2016,4,9,0,55,0,53,0,58,0.25
2897,2016,4,10,0,56,0,52,0,67,0.25
2898,2016,4,11,0,59,0,52,0,71,0.25
2899,2016,4,12,0,60,0,52,0,71,0.25
2900,2016,4,13,0,58,0,49,0,71,0.25
2901,2016,4,14,0,57,0,49,0,68,0.25
2902,2016,4,15,0,62,0,50,0,75,0.25
2903,2016,4,16,0,70,0,61,0,83,0.25
2904,2016,4,17,0,74,0,67,0,84,0.25
2905,2016,4,18,0,76,0,68,0,87,0.25
2906,2016,4,19,0,77,0,71,0,87,0.25
2907,2016,4,20,0,75,0,67,0,85,0.25
2908,2016,4,21,0,68,0,58,0,80,0.25
2909,2016,4,22,0,61,0,52,0,72,0.25
2910,2016,4,23,0,62,0,51,0,74,0.25
2911,2016,4,24,0,61,0,52,0,73,0.25
2912,2016,4,25,0,53,0,47,0,61,0.25
2913,2016,4,26,0,57,0,48,0,69,0.25
2914,2016,4,27,0,57,0,48,0,68,0.25
2915,2016,4,28,0,54,0,47,0,64,0.25
2916,2016,4,29,0,56,0,48,0,66,0.25
2917,2016,4,30,0,56,0,48,0,66,0.25
2918,2016,5,1,0,58,0,50,0,70,1.02
2919,2016,5,2,0,65,0,52,0,79,1.02
2920,2016,5,3,0,66,0,54,0,79,1.02
2921,2016,5,4,0,57,0,51,0,72,1.02
2922,2016,5,5,0,55,0,51,0,60,1.02
2923,2016,5,6,0,52,0,50,0,56,1.02
2924,2016,5,7,0,54,0,50,0,61,1.02
2925,2016,5,8,0,56,0,50,0,64,1.02
2926,2016,5,9,0,56,0,51,0,66,1.02
2927,2016,5,10,0,57,0,51,0,68,1.02
2928,2016,5,11,0,61,0,53,0,76,1.02
2929,2016,5,12,0,64,0,53,0,77,1.02
2930,2016,5,13,0,64,0,54,0,78,1.02
2931,2016,5,14,0,59,0,53,0,70,1.02
2932,2016,5,15,0,58,0,53,0,67,1.02
2933,2016,5,16,0,56,0,54,0,60,1.02
2934,2016,5,17,0,59,0,54,0,70,1.02
2935,2016,5,18,0,62,0,54,0,74,1.02
2936,2016,5,19,0,60,0,54,0,74,1.02
2937,2016,5,20,0,56,0,51,0,65,1.02
2938,2016,5,21,0,55,0,50,0,63,1.02
2939,2016,5,22,0,58,0,49,0,71,1.02
2940,2016,5,23,0,57,0,51,0,69,1.02
2941,2016,5,24,0,57,0,51,0,67,1.02
2942,2016,5,25,0,56,0,50,0,66,1.02
2943,2016,5,26,0,59,0,50,0,70,1.02
2944,2016,5,27,0,60,0,52,0,74,1.02
2945,2016,5,28,0,60,0,53,0,73,1.02
2946,2016,5,29,0,59,0,54,0,69,1.02
2947,2016,5,30,0,61,0,55,0,73,1.02
2948,2016,5,31,0,60,0,52,0,74,1.02
2949,2016,6,1,0,62,0,55,0,74,0.04
2950,2016,6,2,0,75,0,56,0,87,0.04
2951,2016,6,3,0,80,0,70,0,95,0.04
2952,2016,6,4,0,79,0,69,0,88,0.04
2953,2016,6,5,0,68,0,59,0,75,0.04
2954,2016,6,6,0,61,0,52,0,76,0.04
2955,2016,6,7,0,63,0,55,0,77,0.04
2956,2016,6,8,0,64,0,55,0,79,0.04
2957,2016,6,9,0,63,0,57,0,74,0.04
2958,2016,6,10,0,64,0,56,0,80,0.04
2959,2016,6,11,0,57,0,55,0,59,0.04
2960,2016,6,12,0,57,0,53,0,64,0.04
2961,2016,6,13,0,59,0,53,0,71,0.04
2962,2016,6,14,0,59,0,52,0,71,0.04
2963,2016,6,15,0,61,0,54,0,73,0.04
2964,2016,6,16,0,65,0,53,0,77,0.04
2965,2016,6,17,0,75,0,64,0,87,0.04
2966,2016,6,18,0,82,0,72,0,95,0.04
2967,2016,6,19,0,93,0,82,0,104,0.04
2968,2016,6,20,0,96,0,79,0,105,0.04
2969,2016,6,21,0,77,0,68,0,85,0.04
2970,2016,6,22,0,73,0,59,0,85,0.04
2971,2016,6,23,0,69,0,58,0,83,0.04
2972,2016,6,24,0,66,0,57,0,79,0.04
2973,2016,6,25,0,68,0,56,0,82,0.04
2974,2016,6,26,0,75,0,61,0,87,0.04
2975,2016,6,27,0,79,0,71,0,91,0.04
2976,2016,6,28,0,80,0,72,0,90,0.04
2977,2016,6,29,0,76,0,66,0,88,0.04
2978,2016,6,30,0,70,0,61,0,83,0.04
2979,2016,10,1,0,73,0,64,0,87,0.74
2980,2016,10,2,0,64,0,56,0,75,0.74
2981,2016,10,3,0,62,0,55,0,72,0.74
2982,2016,10,4,0,62,0,55,0,75,0.74
2983,2016,10,5,0,62,0,55,0,74,0.74
2984,2016,10,6,0,72,0,57,0,84,0.74
2985,2016,10,7,0,79,0,73,0,90,0.74
2986,2016,10,8,0,80,0,72,0,90,0.74
2987,2016,10,9,0,80,0,72,0,90,0.74
2988,2016,10,10,0,74,0,62,0,87,0.74
2989,2016,10,11,0,63,0,54,0,71,0.74
2990,2016,10,12,0,58,0,53,0,70,0.74
2991,2016,10,13,0,63,0,54,0,77,0.74
2992,2016,10,14,0,62,0,53,0,77,0.74
2993,2016,10,15,0,62,0,53,0,76,0.74
2994,2016,10,16,0,63,0,57,0,74,0.74
2995,2016,10,17,0,60,0,57,0,68,0.74
2996,2016,10,18,0,65,0,57,0,74,0.74
2997,2016,10,19,0,77,0,70,0,84,0.74
2998,2016,10,20,0,82,0,75,0,89,0.74
2999,2016,10,21,0,82,0,74,0,92,0.74
3000,2016,10,22,0,76,0,68,0,85,0.74
3001,2016,10,23,0,69,0,63,0,76,0.74
3002,2016,10,24,0,62,0,57,0,66,0.74
3003,2016,10,25,0,64,0,55,0,75,0.74
3004,2016,10,26,0,69,0,58,0,76,0.74
3005,2016,10,27,0,71,0,63,0,81,0.74
3006,2016,10,28,0,68,0,63,0,76,0.74
3007,2016,10,29,0,72,0,65,0,81,0.74
3008,2016,10,30,0,61,0,57,0,71,0.74
3009,2016,10,31,0,57,0,52,0,67,0.74
3010,2016,11,1,0,57,0,52,0,65,1.34
3011,2016,11,2,0,68,0,56,0,78,1.34
3012,2016,11,3,0,75,0,70,0,84,1.34
3013,2016,11,4,0,74,0,68,0,82,1.34
3014,2016,11,5,0,72,0,65,0,80,1.34
3015,2016,11,6,0,67,0,58,0,79,1.34
3016,2016,11,7,0,73,0,66,0,83,1.34
3017,2016,11,8,0,82,0,75,0,92,1.34
3018,2016,11,9,0,80,0,75,0,89,1.34
3019,2016,11,10,0,80,0,74,0,90,1.34
3020,2016,11,11,0,76,0,69,0,85,1.34
3021,2016,11,12,0,74,0,71,0,82,1.34
3022,2016,11,13,0,77,0,70,0,88,1.34
3023,2016,11,14,0,78,0,72,0,88,1.34
3024,2016,11,15,0,72,0,62,0,84,1.34
3025,2016,11,16,0,59,0,52,0,66,1.34
3026,2016,11,17,0,59,0,52,0,65,1.34
3027,2016,11,18,0,65,0,58,0,77,1.34
3028,2016,11,19,0,65,0,60,0,73,1.34
3029,2016,11,20,0,57,0,51,0,66,1.34
3030,2016,11,21,0,54,0,51,0,59,1.34
3031,2016,11,22,0,57,0,51,0,66,1.34
3032,2016,11,23,0,60,0,53,0,69,1.34
3033,2016,11,24,0,67,0,62,0,74,1.34
3034,2016,11,25,0,66,0,59,0,76,1.34
3035,2016,11,26,0,52,0,46,0,61,1.34
3036,2016,11,27,0,49,0,46,0,52,1.34
3037,2016,11,28,0,51,0,48,0,58,1.34
3038,2016,11,29,0,55,0,51,0,60,1.34
3039,2016,11,30,0,56,0,50,0,66,1.34
3040,2016,12,1,0,53,0,49,0,61,3.41
3041,2016,12,2,0,52,0,49,0,55,3.41
3042,2016,12,3,0,58,0,50,0,66,3.41
3043,2016,12,4,0,64,0,58,0,72,3.41
3044,2016,12,5,0,55,0,49,0,63,3.41
3045,2016,12,6,0,52,0,49,0,60,3.41
3046,2016,12,7,0,52,0,48,0,62,3.41
3047,2016,12,8,0,55,0,51,0,64,3.41
3048,2016,12,9,0,55,0,50,0,64,3.41
3049,2016,12,10,0,55,0,50,0,61,3.41
3050,2016,12,11,0,56,0,53,0,61,3.41
3051,2016,12,12,0,56,0,52,0,64,3.41
3052,2016,12,13,0,56,0,51,0,64,3.41
3053,2016,12,14,0,62,0,55,0,69,3.41
3054,2016,12,15,0,58,0,48,0,65,3.41
3055,2016,12,16,0,50,0,44,0,57,3.41
3056,2016,12,17,0,47,0,40,0,56,3.41
3057,2016,12,18,0,51,0,48,0,55,3.41
3058,2016,12,19,0,56,0,49,0,62,3.41
3059,2016,12,20,0,66,0,59,0,74,3.41
3060,2016,12,21,0,59,0,51,0,67,3.41
3061,2016,12,22,0,53,0,51,0,56,3.41
3062,2016,12,23,0,51,0,47,0,53,3.41
3063,2016,12,24,0,45,0,41,0,52,3.41
3064,2016,12,25,0,45,0,40,0,53,3.41
3065,2016,12,26,0,49,0,43,0,53,3.41
3066,2016,12,27,0,62,0,53,0,69,3.41
3067,2016,12,28,0,68,0,63,0,78,3.41
3068,2016,12,29,0,69,0,58,0,80,3.41
3069,2016,12,30,0,54,0,50,0,61,3.41
3070,2016,12,31,0,47,0,41,0,51,3.41
3071,2017,1,1,0,47,0,42,0,54,6.91
3072,2017,1,2,0,46,0,44,0,50,6.91
3073,2017,1,3,0,49,0,45,0,54,6.91
3074,2017,1,4,0,52,0,48,0,58,6.91
3075,2017,1,5,0,52,0,49,0,56,6.91
3076,2017,1,6,0,53,0,47,0,59,6.91
3077,2017,1,7,0,60,0,54,0,66,6.91
3078,2017,1,8,0,65,0,54,0,72,6.91
3079,2017,1,9,0,53,0,49,0,56,6.91
3080,2017,1,10,0,50,0,47,0,52,6.91
3081,2017,1,11,0,52,0,48,0,59,6.91
3082,2017,1,12,0,48,0,47,0,50,6.91
3083,2017,1,13,0,50,0,45,0,56,6.91
3084,2017,1,14,0,58,0,49,0,66,6.91
3085,2017,1,15,0,52,0,49,0,57,6.91
3086,2017,1,16,0,53,0,47,0,61,6.91
3087,2017,1,17,0,55,0,49,0,65,6.91
3088,2017,1,18,0,50,0,47,0,57,6.91
3089,2017,1,19,0,49,0,47,0,57,6.91
3090,2017,1,20,0,47,0,44,0,51,6.91
3091,2017,1,21,0,47,0,42,0,55,6.91
3092,2017,1,22,0,49,0,45,0,53,6.91
3093,2017,1,23,0,44,0,42,0,47,6.91
3094,2017,1,24,0,44,0,41,0,50,6.91
3095,2017,1,25,0,47,0,41,0,55,6.91
3096,2017,1,26,0,50,0,45,0,55,6.91
3097,2017,1,27,0,50,0,45,0,54,6.91
3098,2017,1,28,0,60,0,53,0,66,6.91
3099,2017,1,29,0,65,0,60,0,71,6.91
3100,2017,1,30,0,68,0,64,0,76,6.91
3101,2017,1,31,0,64,0,59,0,71,6.91
3102,2017,2,1,0,59,0,51,0,68,3.69
3103,2017,2,2,0,55,0,46,0,64,3.69
3104,2017,2,3,0,m,0,m,0,m,3.69
3105,2017,2,4,0,53,0,48,0,63,3.69
3106,2017,2,5,0,49,0,46,0,53,3.69
3107,2017,2,6,0,51,0,47,0,54,3.69
3108,2017,2,7,0,55,0,54,0,57,3.69
3109,2017,2,8,0,59,0,54,0,65,3.69
3110,2017,2,9,0,65,0,57,0,76,3.69
3111,2017,2,10,0,57,0,54,0,65,3.69
3112,2017,2,11,0,52,0,48,0,56,3.69
3113,2017,2,12,0,59,0,47,0,66,3.69
3114,2017,2,13,0,63,0,56,0,70,3.69
3115,2017,2,14,0,60,0,54,0,67,3.69
3116,2017,2,15,0,66,0,60,0,75,3.69
3117,2017,2,16,0,60,0,50,0,66,3.69
3118,2017,2,17,0,50,0,47,0,52,3.69
3119,2017,2,18,0,49,0,46,0,52,3.69
3120,2017,2,19,0,49,0,47,0,52,3.69
3121,2017,2,20,0,52,0,47,0,60,3.69
3122,2017,2,21,0,57,0,53,0,64,3.69
3123,2017,2,22,0,51,0,46,0,58,3.69
3124,2017,2,23,0,47,0,41,0,55,3.69
3125,2017,2,24,0,49,0,41,0,59,3.69
3126,2017,2,25,0,49,0,44,0,57,3.69
3127,2017,2,26,0,45,0,42,0,50,3.69
3128,2017,2,27,0,48,0,43,0,51,3.69
3129,2017,2,28,0,50,0,44,0,59,3.69
3130,2017,3,1,0,58,0,50,0,64,0.26
3131,2017,3,2,0,64,0,56,0,71,0.26
3132,2017,3,3,0,66,0,60,0,75,0.26
3133,2017,3,4,0,56,0,48,0,64,0.26
3134,2017,3,5,0,47,0,42,0,55,0.26
3135,2017,3,6,0,49,0,42,0,58,0.26
3136,2017,3,7,0,61,0,50,0,70,0.26
3137,2017,3,8,0,70,0,64,0,78,0.26
3138,2017,3,9,0,71,0,67,0,80,0.26
3139,2017,3,10,0,70,0,66,0,75,0.26
3140,2017,3,11,0,70,0,65,0,77,0.26
3141,2017,3,12,0,75,0,70,0,81,0.26
3142,2017,3,13,0,77,0,71,0,84,0.26
3143,2017,3,14,0,76,0,70,0,84,0.26
3144,2017,3,15,0,75,0,69,0,82,0.26
3145,2017,3,16,0,70,0,65,0,76,0.26
3146,2017,3,17,0,69,0,62,0,77,0.26
3147,2017,3,18,0,66,0,59,0,75,0.26
3148,2017,3,19,0,64,0,51,0,76,0.26
3149,2017,3,20,0,54,0,49,0,67,0.26
3150,2017,3,21,0,55,0,49,0,60,0.26
3151,2017,3,22,0,55,0,49,0,62,0.26
3152,2017,3,23,0,53,0,47,0,63,0.26
3153,2017,3,24,0,55,0,47,0,69,0.26
3154,2017,3,25,0,55,0,48,0,65,0.26
3155,2017,3,26,0,55,0,50,0,66,0.26
3156,2017,3,27,0,56,0,48,0,67,0.26
3157,2017,3,28,0,63,0,53,0,73,0.26
3158,2017,3,29,0,70,0,62,0,81,0.26
3159,2017,3,30,0,62,0,51,0,72,0.26
3160,2017,3,31,0,56,0,47,0,69,0.26
3161,2017,4,1,0,62,0,53,0,74,0.09
3162,2017,4,2,0,63,0,50,0,78,0.09
3163,2017,4,3,0,54,0,47,0,66,0.09
3164,2017,4,4,0,62,0,50,0,76,0.09
3165,2017,4,5,0,72,0,63,0,84,0.09
3166,2017,4,6,0,65,0,53,0,79,0.09
3167,2017,4,7,0,58,0,48,0,75,0.09
3168,2017,4,8,0,54,0,47,0,67,0.09
3169,2017,4,9,0,57,0,46,0,70,0.09
3170,2017,4,10,0,64,0,54,0,76,0.09
3171,2017,4,11,0,62,0,53,0,77,0.09
3172,2017,4,12,0,60,0,51,0,73,0.09
3173,2017,4,13,0,56,0,49,0,66,0.09
3174,2017,4,14,0,57,0,46,0,68,0.09
3175,2017,4,15,0,63,0,52,0,75,0.09
3176,2017,4,16,0,64,0,54,0,78,0.09
3177,2017,4,17,0,64,0,53,0,78,0.09
3178,2017,4,18,0,63,0,56,0,76,0.09
3179,2017,4,19,0,63,0,54,0,76,0.09
3180,2017,4,20,0,65,0,51,0,77,0.09
3181,2017,4,21,0,75,0,60,0,91,0.09
3182,2017,4,22,0,77,0,62,0,91,0.09
3183,2017,4,23,0,65,0,54,0,80,0.09
3184,2017,4,24,0,59,0,51,0,71,0.09
3185,2017,4,25,0,61,0,51,0,71,0.09
3186,2017,4,26,0,64,0,54,0,78,0.09
3187,2017,4,27,0,64,0,52,0,77,0.09
3188,2017,4,28,0,68,0,57,0,81,0.09
3189,2017,4,29,0,68,0,60,0,78,0.09
3190,2017,4,30,0,74,0,67,0,86,0.09
3191,2017,5,1,0,73,0,64,0,85,0.42
3192,2017,5,2,0,73,0,64,0,87,0.42
3193,2017,5,3,0,71,0,59,0,86,0.42
3194,2017,5,4,0,69,0,55,0,86,0.42
3195,2017,5,5,0,59,0,52,0,73,0.42
3196,2017,5,6,0,52,0,44,0,59,0.42
3197,2017,5,7,0,48,0,43,0,57,0.42
3198,2017,5,8,0,58,0,46,0,73,0.42
3199,2017,5,9,0,55,0,50,0,63,0.42
3200,2017,5,10,0,55,0,53,0,58,0.42
3201,2017,5,11,0,62,0,52,0,76,0.42
3202,2017,5,12,0,60,0,52,0,76,0.42
3203,2017,5,13,0,60,0,52,0,73,0.42
3204,2017,5,14,0,58,0,50,0,69,0.42
3205,2017,5,15,0,53,0,48,0,61,0.42
3206,2017,5,16,0,54,0,48,0,61,0.42
3207,2017,5,17,0,54,0,47,0,61,0.42
3208,2017,5,18,0,63,0,50,0,76,0.42
3209,2017,5,19,0,74,0,64,0,86,0.42
3210,2017,5,20,0,81,0,68,0,93,0.42
3211,2017,5,21,0,79,0,72,0,90,0.42
3212,2017,5,22,0,75,0,65,0,86,0.42
3213,2017,5,23,0,76,0,67,0,87,0.42
3214,2017,5,24,0,64,0,52,0,80,0.42
3215,2017,5,25,0,56,0,52,0,64,0.42
3216,2017,5,26,0,59,0,52,0,70,0.42
3217,2017,5,27,0,60,0,51,0,74,0.42
3218,2017,5,28,0,65,0,54,0,79,0.42
3219,2017,5,29,0,61,0,51,0,79,0.42
3220,2017,5,30,0,61,0,53,0,75,0.42
3221,2017,5,31,0,57,0,54,0,63,0.42
3222,2017,6,1,0,60,0,55,0,72,0.13
3223,2017,6,2,0,66,0,53,0,83,0.13
3224,2017,6,3,0,67,0,55,0,84,0.13
3225,2017,6,4,0,66,0,56,0,80,0.13
3226,2017,6,5,0,63,0,53,0,79,0.13
3227,2017,6,6,0,61,0,55,0,75,0.13
3228,2017,6,7,0,60,0,56,0,71,0.13
3229,2017,6,8,0,61,0,55,0,76,0.13
3230,2017,6,9,0,63,0,53,0,80,0.13
3231,2017,6,10,0,60,0,53,0,72,0.13
3232,2017,6,11,0,57,0,53,0,69,0.13
3233,2017,6,12,0,61,0,50,0,73,0.13
3234,2017,6,13,0,68,0,56,0,81,0.13
3235,2017,6,14,0,75,0,64,0,87,0.13
3236,2017,6,15,0,78,0,70,0,89,0.13
3237,2017,6,16,0,79,0,68,0,92,0.13
3238,2017,6,17,0,78,0,67,0,90,0.13
3239,2017,6,18,0,79,0,70,0,89,0.13
